ABS(NL1-PT1),ABS(NL2-PT2),ABS(NL3-PT3),ABS(WNL1-WPT1),ABS(WNL2-WPT2),ABS(WNL3-WPT3)
gene-LOC117897801,126.1595977,200.1908873,123.7147169,75.1517771,110.5628646,87.27545721
gene-LOC117897800,691.0034699,62.41912635,314.8585906,335.1131439,52.15024679,564.0575023
gene-LOC117898163,48.05457062,13.66769963,7.203948607,13.23277984,34.96148656,21.68154617
gene-LOC117897872,203.5643232,108.7289782,20.29044621,253.4046843,8.691865459,133.8476875
gene-LOC117896569,18.84088121,20.4464984,25.54961184,39.58616178,4.379956813,10.98992321
gene-LOC117897331,0.799690835,1.04565493,0,0,0.915671155,0.023663985
gene-LOC117897466,1.599381671,3.230284828,5.414354553,2.665954567,5.792890344,2.196084821
gene-LOC117896042,0.073120488,3.101969774,1.033768945,3.097523506,1.83134231,3.081151368
gene-LOC117896604,0,0,0,6.195047012,0,0
gene-LOC117896835,49.06075133,3.136964789,1.993884943,11.53908027,0,0
gene-LOC117896043,1.745622647,0,1.009217963,0,6.678675157,6.304286645
gene-LOC117896674,1.672502159,1.057319935,7.211831635,4.56160028,3.632798278,0.04732797
gene-LOC117896044,0,2.067979849,0,0.851013754,0,2.054100912
gene-LOC117897183,0.945931811,0,3.101306836,1.032507835,0,1.027050456
gene-LOC117897160,5.095261495,2.102974864,1.033768945,0.669519673,0.945557496,6.32795063
gene-LOC117896045,0,0,3.076755853,3.64200575,1.83134231,0
gene-LOC117897453,0.945931811,4.182619718,1.033768945,0,0,1.050714441
gene-LOC117896863,0.795056304,9.550874425,1.748375117,5.0939584,24.76381295,3.365119186
gene-LOC117897100,1.092172787,2.091309859,1.033768945,0.181494081,0.915671155,3.081151368
gene-LOC117896046,4.149329684,3.171959804,4.454238555,3.529092445,0.676580424,9.148798164
gene-LOC117896047,0,0,0,1.032507835,2.836672489,0
gene-LOC117896048,2.038104598,1.033989925,0,0,0,1.027050456
gene-LOC117898051,140.0885347,28.07449007,22.14671209,75.26469041,144.1711903,70.73882999
gene-LOC117897321,2.038104598,1.04565493,1.009217963,0,0.945557496,0
gene-LOC117897018,1.019052299,0,0,1.702027508,2.717127123,0
gene-LOC117896979,0,1.033989925,0,0,0.915671155,0
gene-LOC117896848,0,0,2.042986908,0.851013754,0,0
gene-LOC117896222,17.82646344,7.412904547,6.003578135,12.79741471,10.62941776,34.65941167
gene-LOC117896221,184.3737881,142.6826307,64.54355335,322.4390586,301.2664027,191.0115488
gene-LOC117896223,606.8371158,757.2290469,385.5907173,1131.173387,420.3708027,75.43195493
gene-LOC117896219,0,0,0,0,0,0
gene-LOC117896218,0,0,0,0,0,0
gene-LOC117897999,26.26158823,42.05673269,44.17494469,193.863237,80.52550748,72.65611545
gene-Trnaf-gaa-6,0,0,0,0,0,0
gene-LOC117898266,2207.465628,2803.92167,612.8112066,3656.652626,2017.780234,156.0058905
gene-LOC117898272,524.583791,768.1545488,271.2456908,593.2118214,378.5818949,316.4621821
gene-LOC117898275,25.62408696,213.7661884,249.3146042,408.0959371,23.37960713,27.54054775
gene-LOC117898268,187.4459187,1062.349395,246.4028021,1035.516943,98.19150319,42.63151954
gene-LOC117898273,0.936662749,11.6888443,11.27062679,8.417308516,24.11711887,10.52130929
gene-LOC117898270,1926.602458,2507.867018,1308.263717,2149.625854,74.72100869,1136.473199
gene-LOC117898276,65.05970907,304.9756629,26.21429217,462.0852836,86.23538266,60.39649567
gene-LOC117898269,96.89389647,164.0254914,35.05166599,322.7929833,58.47903432,20.00106812
gene-LOC117898274,352.0174136,534.0809206,329.5356467,539.0883739,107.3486877,276.5925306
gene-LOC117898271,8.294024837,13.36021399,3.322265679,5.049625871,5.07561815,0.520607667
gene-LOC117898267,64.40059267,317.9868482,167.5846171,380.811572,40.58059173,46.55256183
gene-LOC117896049,5.675590867,1.092314949,2.018435925,1.032507835,2.687240782,2.054100912
gene-LOC117898265,13.04993355,1.597693532,27.09549987,50.75992879,258.3624789,9.532925502
gene-LOC117898264,45.6508826,263.7318916,8.157161497,108.0473923,314.5600791,162.6465895
gene-LOC117899301,1431.28086,3491.502682,1564.631556,2099.8967,293.3303966,663.636582
gene-LOC117899304,466.3093517,1028.140034,116.7064303,162.7242671,1049.374584,475.8728119
gene-LOC117899307,502.7975071,934.2625469,190.8387511,522.8675555,40.05892824,555.4246461
gene-LOC117899302,247.6997331,275.8405789,265.4375406,115.8155148,113.5659927,215.1641512
gene-LOC117899305,0.365602439,5.146619614,0.024550983,0,0.975443838,1.003386471
gene-LOC117899309,0,0,0,0,0,0
gene-LOC117899308,0,0,0,0,0,0
gene-LOC117896050,0,0,0,0,0,0
gene-LOC117899303,2.531409889,4.878324501,17.74330127,15.51982593,11.95269227,6.985876434
gene-LOC117899300,154.2239805,367.6082278,434.7080584,628.6696598,288.1442419,551.6929157
gene-LOC117899306,243.1780834,892.0868118,547.9775073,1060.749152,81.11843474,79.18969519
gene-LOC117897621,181.5179991,9.124798426,115.3306734,135.9164082,115.4568474,25.54710188
gene-LOC117898089,66.75281337,55.50648335,10.6366547,161.5706365,40.89990736,42.80448824
gene-LOC117898237,0,0,0,0,0,0
gene-LOC117897622,210.94696,451.1959668,96.5344636,1049.571838,118.2176216,149.7143764
gene-LOC117898277,73.96701149,141.1838837,160.4122787,874.057381,242.0038447,315.7551111
gene-LOC117896458,4014.421219,4619.019972,588.6002428,3031.731434,2761.855203,1412.912738
gene-LOC117896457,1297.921494,2292.828496,780.1883933,248.3010577,546.0197432,622.5705718
gene-LOC117897852,294.1400055,890.100172,268.0003736,1057.807154,126.1954781,23.46534145
gene-LOC117897856,0.804325367,4.030974655,7.089076722,11.5834128,4.249606019,4.463161597
gene-LOC117897857,1.750257178,0.104985044,7.064525739,1.871397465,0.766239448,4.851284461
gene-LOC117897858,5.309988428,8.131939339,10.95146402,33.08458326,5.165277174,1.864789033
gene-LOC117897854,339.3845879,910.5583354,425.2349868,515.2809271,97.42367977,171.9153832
gene-LOC117897850,3167.777407,3687.08548,1670.191606,1893.477427,538.043093,974.1574542
gene-LOC117897860,0,0,0,0,0,0
gene-LOC117897861,20.2487086,2.487920026,4.088601492,62.10771595,2.766094378,0.080491061
gene-LOC117897859,182.8439244,34.33859771,55.74641855,381.8804522,42.87008862,42.13340292
gene-LOC117897851,341.9396579,80.3385142,138.4523656,741.2226945,10.49242311,49.97867118
gene-LOC117897855,697.5297314,951.9217158,107.5942521,83.09709879,460.7055646,213.6326687
gene-LOC117896343,5.36663481,15.58638686,47.23773829,162.644784,15.46778947,68.91670315
gene-LOC117896342,65.36868415,109.5152384,63.32035767,132.3636846,51.58862482,39.28389051
gene-LOC117896498,1342.137679,1818.198577,1349.245508,1875.184368,1568.004417,1796.993507
gene-LOC117899082,1586.68871,6175.764973,2727.429175,6853.977923,798.0713568,573.194675
gene-LOC117899083,0,0,0,0,0,0
gene-LOC117896396,480.2656464,467.6095271,2.993182014,38.63839192,315.2394498,94.40980055
gene-LOC117896398,3.349638849,2.126304874,0,5.344033258,0.089659024,7.355001086
gene-LOC117899643,1.380020207,2.137969879,2.042986908,2.790991996,0.029886341,1.027050456
gene-LOC117899641,480.879956,1690.343186,899.0262497,1831.182582,340.6512328,301.9416853
gene-LOC117899644,8.494848177,2.581240065,52.81516479,30.01926816,3.32565938,15.72755352
gene-LOC117896051,353.341313,129.7913694,93.29169603,342.2495902,49.94466338,19.27298816
gene-LOC117897790,14.39702457,48.28962868,280.3733229,129.7192854,78.28883144,146.1664543
gene-LOC117896976,460.1115973,58.27967503,96.08854821,17.48687618,533.202877,700.9528689
gene-LOC117896975,0,0,0,0,0,0
gene-LOC117897939,14.17970811,1.694699692,8.341176834,15.43912103,5.455865104,9.281282967
gene-LOC117897940,64.14468047,5.524095282,25.23570442,59.77633733,23.11753423,13.56946512
gene-LOC117897577,1.311534251,0.104985044,11.3714584,1.827064937,7.265596557,0.118319924
gene-LOC117897580,0.945931811,0,0,3.404055016,1.83134231,2.054100912
gene-LOC117897578,5.309988428,5.263269663,14.84102997,4.004993912,0.855898472,0.04732797
gene-LOC117897579,5.529349892,3.04364475,10.31313847,15.93131059,11.90372501,15.33476488
gene-LOC117898067,6.621522679,1.033989925,2.190292804,0.907470406,2.717127123,4.060873854
gene-LOC117898068,0,1.033989925,0.024550983,6.808110032,0.915671155,5.253572204
gene-LOC117896053,3.491245293,11.37388917,6.472674481,1.464076774,2.687240782,0.09465594
gene-LOC117896054,0.726570348,6.192274543,4.061422833,3.710586526,2.717127123,6.114974766
gene-LOC117896431,104.2898923,25.12047924,103.2559434,141.3713974,82.21316362,53.1126541
gene-LOC117896429,391.1533487,46.67658402,260.7615193,543.4072424,13.13502322,160.8671249
gene-LOC117897768,333.1615968,337.0755012,60.29803715,684.1888526,235.2413037,11.76949422
gene-LOC117896852,432.0426941,321.484289,963.2318908,961.55664,428.6397899,512.9516471
gene-LOC117897809,4.729659056,0,3.101306836,0,0.915671155,2.054100912
gene-LOC117897151,90.74457044,60.72636697,84.97687398,165.9802582,72.52492912,182.1473887
gene-LOC117897150,679.6239364,431.0776167,43.92868901,14.91631261,572.6547396,790.6805258
gene-LOC117897149,178.213129,167.9892407,789.3673214,273.0186554,51.62198708,1524.178695
gene-LOC117897447,259.6462179,120.3549871,55.89258848,601.0701985,221.688935,337.1920263
gene-LOC117898090,4.820285659,62.01279149,10.99531063,44.08750921,3.705906333,1.552491457
gene-LOC117898091,258.3711963,395.9527588,190.8571449,497.2553346,183.3648336,120.9496428
gene-LOC117899560,308.3639759,112.930223,384.144759,330.6100885,106.5820229,239.2355922
gene-LOC117899558,3164.655081,5532.825809,750.8658819,965.4851617,693.0673076,3309.669082
gene-LOC117899559,630.7174419,136.7365067,893.4132404,377.211505,7074.038678,510.6310048
gene-LOC117897087,196.71524,1971.122767,1938.493651,1518.555106,138.5003276,875.6364357
gene-LOC117896798,2.162204928,21.88548951,64.37424612,155.1986271,6.398207003,27.16742757
gene-LOC117896055,0.146240976,13.43020402,3.052204871,2.065015671,1.771569627,0.979722486
gene-LOC117896803,0.945931811,3.090304769,1.131972876,4.130031341,2.687240782,0
gene-LOC117896804,0,2.126304874,1.033768945,3.64200575,0.975443838,2.054100912
gene-Trnal-uag,1.092172787,2.114639869,4.282381677,1.214001917,0,4.084537839
gene-Trnal-uag-2,5.314622959,5.251604658,1.96933396,0.056456653,2.657354441,4.060873854
gene-LOC117897975,497.4906147,4.751852508,35.58570837,171.1011577,271.6184664,159.6750968
gene-LOC117897976,13.16529034,4.392589807,4.920707225,10.7888557,1.782375056,4.723465431
gene-LOC117897281,1982.639077,764.6896302,687.7423315,2238.797968,3031.128536,3709.125461
gene-LOC117897280,4723.723867,18173.11463,9683.078337,23975.12413,8243.585079,3702.638782
gene-LOC117899829,0,0,0,0,0,0
gene-LOC117899830,0,0,0,0,0,0
gene-LOC117899831,0,0,0,0,0,0
gene-LOC117896139,267.9628328,718.6382516,244.8938576,561.811388,90.27193069,212.5494354
gene-LOC117896140,970.4626553,1377.535623,354.5436452,453.0067709,1184.110486,1288.001569
gene-LOC117896138,652.4632492,1134.100113,91.45809932,331.1245565,325.5235668,336.2920987
gene-LOC117899111,246.6199064,354.2450547,38.60885277,578.8526014,37.633808,6.904212442
gene-LOC117899106,29.26466925,7.121279424,5.733517326,17.88341296,3.920856264,18.19344128
gene-LOC117899109,160.0977862,359.5773929,114.7843945,456.7866862,197.8571792,89.70251074
gene-LOC117899110,8257.519264,9755.700899,4152.273331,2358.479469,26192.55386,12056.9078
gene-LOC117899105,27.31049271,39.17312403,75.81845557,10.68916984,19.22772295,5.907167359
gene-LOC117899108,37.26671863,256.7630816,229.3354377,96.50476521,113.4731181,185.8101379
gene-LOC117897572,65.95878907,12.72610821,12.68579886,47.86214478,45.52032621,7.676965329
gene-LOC117897573,0.854273199,24.65664364,9.767761501,3.702626368,23.57088924,6.914884479
gene-LOC117898997,48.85426145,49.28903573,68.26381208,83.78205256,15.56066409,23.2055403
gene-LOC117898999,3817.174977,10341.04525,3172.749128,7349.030894,5161.128344,3224.742004
gene-LOC117898996,265.6461879,131.0582473,68.08062062,220.1246439,136.4172925,66.92809062
gene-LOC117899000,52.03448667,136.4642616,8.330666131,78.68393019,2.336194517,15.22611163
gene-LOC117898998,60.53139887,30.44391699,5.673904658,19.79081502,30.32335811,33.77417756
gene-LOC117899001,16.36405368,7.886974236,1.031141269,0.580854615,5.007569983,6.408441691
gene-LOC117897467,141.940207,195.0299353,158.1975129,356.4056423,331.1802655,411.7734183
gene-LOC117900840,0.945931811,2.056314845,2.141190838,1.576990079,2.717127123,1.050714441
gene-LOC117900340,525.6095989,832.8724823,68.77742287,393.5936711,350.3031498,226.7911847
gene-LOC117900341,0,0,0,0,0,0
gene-LOC117900669,71.98144426,40.08811145,15.809029,14.33386846,45.86747123,15.32993155
gene-LOC117900670,0,1.04565493,1.033768945,0,0,0
gene-LOC117901509,121.2115712,282.5980852,337.6231186,288.4476096,752.9169265,417.1646178
gene-Trnag-gcc-5,2.038104598,1.04565493,1.033768945,4.25506877,0,0
gene-LOC117901456,62.72088546,422.7250611,136.7231301,185.3137849,153.5925047,161.3042513
gene-LOC117901457,0,0,0,0,0,0
gene-LOC117901013,37.11173411,38.33089123,16.99535919,167.9960418,5.518853383,72.9585788
gene-LOC117901016,3.057156897,1.033989925,1.009217963,0,0,2.054100912
gene-LOC117901017,1.019052299,1.033989925,2.042986908,1.032507835,0.029886341,7.355001086
gene-LOC117900684,0,0,2.067537891,0.851013754,0,0
gene-LOC117901019,2.038104598,2.067979849,0,1.214001917,0,0
gene-LOC117901021,0,0,0,0,0,0
gene-LOC117900574,1.165293275,1.068984939,1.205625824,7.659123786,9.545233988,1.098042411
gene-LOC117901419,0,0,2.116639856,0,0,0
gene-LOC117901851,0,0,1.058319928,6.195047012,0.945557496,1.003386471
gene-LOC117901067,29.49433179,93.5173024,22.03972323,76.76024004,11.43060344,85.78012795
gene-LOC117900799,0,4.194284723,1.058319928,0.851013754,1.771569627,0
gene-LOC117901024,3.569000312,14.63916901,0.935565015,0.056456653,32.35815927,3.057487383
gene-LOC117901121,0,1.04565493,1.033768945,0,0,0
gene-LOC117901029,2.111225086,0,2.116639856,0,2.836672489,3.081151368
gene-LOC117902341,0.945931811,0.04666002,2.067537891,1.339039345,2.836672489,1.027050456
gene-LOC117902342,0.945931811,0.011665005,1.082870911,4.130031341,0.149431707,4.108201824
gene-LOC117902338,498.4586872,1376.604557,134.9529097,193.6833325,296.9717307,533.0716795
gene-LOC117902335,118.0726073,201.9921002,230.24359,320.4924604,91.01540064,83.45887913
gene-LOC117902337,34.45108287,169.4624025,146.1796119,112.5933216,199.2705381,79.20053479
gene-LOC117902339,79.52777109,216.9298544,110.0371139,501.7252092,105.4881447,264.9470275
gene-LOC117902340,24.87847199,99.93121203,53.44733309,50.28672019,21.70207076,6.124306311
gene-LOC117902334,307.8274403,708.711939,383.4905113,592.9281855,165.4746188,58.09776386
gene-LOC117902336,322.1636524,428.8458174,111.6086109,629.7493239,36.02684974,69.26367188
gene-LOC117901032,12.22862759,2.126304874,8.564763354,5.412614034,3.782229985,4.344841672
gene-LOC117899982,2289.151019,4538.796529,351.6693671,3607.567622,620.3822843,2143.202027
gene-LOC117899980,1683.943011,2956.940634,1424.498389,1871.505623,617.6172974,484.5801789
gene-LOC117899983,224.6549399,242.6203907,103.6399742,86.39681776,220.5799725,54.1635361
gene-LOC117902096,1593.911633,2745.302182,1008.264672,2490.209396,120.058398,721.7966765
gene-LOC117902094,925.9474801,6737.909302,1459.51998,2680.362508,2668.231034,1559.186158
gene-LOC117902822,412.3454377,517.3188179,327.4109677,419.9427706,39.3103984,1.335352505
gene-LOC117902823,698.8922455,1471.147968,554.6848688,548.2541866,133.9121124,265.2786584
gene-LOC117901591,701.1944423,1015.441354,279.7220151,1405.18647,167.2536133,213.1168684
gene-LOC117901800,14.43252427,63.09538175,120.6834554,620.5238631,280.0569598,429.6487233
gene-LOC117900307,60.28526222,82.22087275,159.8054072,272.3195018,26.59193967,18.17944396
gene-LOC117900305,3.194128811,9.107604239,2.438430306,1.06471624,13.98496348,3.682250096
gene-LOC117900306,48.08033281,789.3463711,263.7767027,1009.90337,170.6185455,16.94975456
gene-LOC117900674,1.092172787,4.182619718,3.199510766,3.097523506,2.836672489,0.023663985
gene-LOC117901046,265.5627663,0.741443272,55.71480841,700.4691884,574.0563947,113.7466274
gene-LOC117900648,0,0,0,0.851013754,0,0
gene-LOC117900779,0,0,2.067537891,0,1.891114993,1.027050456
gene-LOC117901244,148.5571142,113.467832,154.3613244,48.2432599,16.99636712,51.65948435
gene-Trnap-agg-2,0.872811323,3.171959804,1.107421893,0.362988163,0.855898472,2.030436927
gene-LOC117900392,756.8468831,897.9128635,40.0170437,319.6845575,633.3828393,89.7851801
gene-LOC117900700,0,1.033989925,0,2.246509752,0,3.081151368
gene-LOC117900978,0,0,0,1.032507835,0,0
gene-Trnap-agg-3,0,0,0,0,0,0
gene-Trnap-agg-4,1.891863622,1.033989925,1.058319928,1.032507835,0.945557496,0
gene-Trnap-agg-5,1.019052299,0,1.058319928,0,0,1.050714441
gene-LOC117901965,750.6686609,1673.309514,831.4102159,4738.83425,802.1618146,907.0741683
gene-LOC117901969,36253.31577,44326.37201,35458.6994,11315.2616,24628.09159,27324.07447
gene-LOC117901968,16.87126256,1.267290023,4.96980919,23.79201274,5.743923089,19.04067897
gene-LOC117901973,0,0,0,0,0,0
gene-LOC117901971,0,0,0,0,0.945557496,0
gene-LOC117901048,1.165293275,3.078639764,11.32235643,4.130031341,1.921001334,5.13525228
gene-LOC117901967,0,0,2.141190838,2.428003833,0,2.148756851
gene-LOC117901970,6.982490587,18.46017358,25.72146872,7.634875538,5.882549368,31.19963654
gene-LOC117901972,14.32594908,42.00117226,13.14175682,4.154279589,57.30129027,12.99669615
gene-LOC117901966,6.621522679,8.271919398,1.993884943,0.851013754,0.975443838,2.030436927
gene-LOC117900408,0,1.04565493,1.058319928,0,0.915671155,0
gene-LOC117900520,0,0,0,0,0,0
gene-LOC117900531,2.038104598,1.04565493,0,2.065015671,0,1.027050456
gene-LOC117901056,17.91812205,4.831664481,28.8745052,19.80330692,13.90610989,9.517922816
gene-LOC117900453,75.71728769,6.249678038,10.01942858,6.642168491,28.0577417,58.19658288
gene-LOC117902032,2.257466062,2.161299889,2.042986908,1.088964488,1.980774017,11.55785885
gene-LOC117900482,0,0,0,0,0,0
gene-LOC117900751,96.15291603,239.0415867,28.20021606,220.1818362,66.42880113,3.672583428
gene-LOC117900750,9.239956649,6.168944534,5.414354553,4.743094361,8.15138137,0.141983909
gene-LOC117900833,136.4726445,26.77487238,258.1960587,480.1701565,308.455155,91.44299953
gene-LOC117900805,299.8341155,244.0136433,47.15184886,205.268952,6.817774421,58.78868519
